propcode,year,pname,region,postcode,stars,bedrooms,sleeps,doubles,twin,singles,bunks,familyrooms,propid,shortbreakok,bathrooms,createdate,place,county
A251,2001,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,112,0,0.0,,,
A251,2002,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,113,0,0.0,,,
A251,2003,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,1071,0,0.0,,,
A251,2004,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,1905,-1,3.0,,,
A251,2005,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,6065,-1,3.0,,,
A251,2006,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,6066,-1,3.0,,,
A251,2007,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,8.0,0.0,3.0,0.0,0.0,0.0,6067,-1,3.0,,,
A251,2008,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,6068,-1,3.0,,Ivybridge,Devon
A251,2009,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,6069,-1,3.0,,Ivybridge,Devon
A251,2010,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,6272,-1,3.0,,Ivybridge,Devon
A251,2011,Lukesland Wing,Dartmoor,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,7102,-1,3.0,2010-03-24,Ivybridge,Devon
A251,2012,Lukesland Wing,South Hams,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,7928,-1,3.0,2011-04-01,Ivybridge,Devon
A251,2013,Lukesland Wing,South Hams,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,8839,-1,3.0,2012-04-03,Ivybridge,Devon
A251,2014,Lukesland Wing,South Hams,PL21 0JF,3.5,3.0,7.0,2.0,0.0,0.0,0.0,1.0,9825,-1,3.0,2013-04-05,Ivybridge,Devon
A26,2001,Meldon Cottage,Dartmoor,TQ13 8EJ,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,116,0,0.0,,,
A26,2002,Meldon Cottage,Dartmoor,TQ13 8EJ,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,117,0,0.0,,,
A260,2008,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6059,-1,1.0,,Widecombe-in-the-Moor,Devon
A260,2009,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6060,-1,1.0,,Widecombe-in-the-Moor,Devon
A260,2010,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6273,-1,1.0,,Widecombe-in-the-Moor,Devon
A260,2011,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7103,-1,1.0,2010-03-24,Widecombe-in-the-Moor,Devon
A260,2012,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7929,-1,1.0,2011-04-01,Widecombe-in-the-Moor,Devon
A260,2013,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,8840,-1,1.0,2012-04-03,Widecombe-in-the-Moor,Devon
A260,2014,Dashel Cottage,Dartmoor,TQ13 7PN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9826,-1,1.0,2013-04-05,Widecombe-in-the-Moor,Devon
A27,2001,Haymoor,Dartmoor,TQ13 8JF,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,118,0,0.0,,,
A27,2002,Haymoor,Dartmoor,TQ13 8JF,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,119,0,0.0,,,
A28,2001,Jack's Patch,Dartmoor,TQ13 8AS,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120,0,0.0,,,
A28,2002,Jack's Patch,Dartmoor,TQ13 8AS,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,121,0,0.0,,,
A29,2001,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,122,0,0.0,,,
A29,2002,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,123,0,0.0,,,
A29,2003,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1072,0,0.0,,,
A29,2004,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1870,-1,1.0,,,
A29,2005,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2764,-1,1.0,,,
A29,2006,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,3432,-1,1.0,,,
A29,2007,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4261,-1,1.0,,,
A29,2008,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4693,0,1.0,,Chagford,Devon
A29,2009,2 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,5441,0,1.0,,Chagford,Devon
A3,2001,Sandsgate,Dartmoor,TQ13 8JX,5.0,6.0,14.0,1.0,4.0,0.0,0.0,1.0,145,0,0.0,,,
A3,2002,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,14.0,1.0,4.0,0.0,0.0,1.0,146,0,0.0,,,
A3,2003,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,14.0,1.0,4.0,0.0,0.0,1.0,1413,0,0.0,,,
A3,2004,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,14.0,1.0,4.0,0.0,0.0,1.0,2122,-1,5.0,,,
A3,2005,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,2864,-1,5.0,,,
A3,2006,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,3314,-1,5.0,,,
A3,2007,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,4212,-1,5.0,,,
A3,2008,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,4713,0,5.0,,Drewsteignton,Devon
A3,2009,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,5442,0,5.0,,Drewsteignton,Devon
A3,2010,Sandsgate,Dartmoor,TQ13 8JX,4.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,6274,-1,5.0,,Drewsteignton,Devon
A3,2011,Sandsgate,Dartmoor,TQ13 8JX,5.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,7104,0,5.0,2010-03-24,Drewsteignton,Devon
A3,2012,Sandsgate,Dartmoor,TQ13 8JX,5.0,6.0,13.0,1.0,4.0,0.0,0.0,1.0,7930,0,5.0,2011-04-01,Drewsteignton,Devon
A3,2013,Sandsgate,Dartmoor,TQ13 8JX,5.0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,8841,0,4.0,2012-04-03,Drewsteignton,Devon
A3,2014,Sandsgate,Dartmoor,TQ13 8JX,5.0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,9827,0,4.0,2013-04-05,Drewsteignton,Devon
A30,2001,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,126,0,0.0,,,
A30,2002,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,127,0,0.0,,,
A30,2003,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1073,0,0.0,,,
A30,2004,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1869,-1,1.0,,,
A30,2005,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2805,-1,1.0,,,
A30,2006,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3317,-1,1.0,,,
A30,2007,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4093,-1,1.0,,,
A30,2008,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4694,0,1.0,,Chagford,Devon
A30,2009,1 Cottisbourne Cottage,Dartmoor,TQ13 8AT,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5443,0,1.0,,Chagford,Devon
A300,2014,Sweeton Manor,Dartmoor,TQ13 7PH,5.0,8.0,18.0,5.0,1.0,1.0,1.0,0.0,10693,-1,6.0,2014-03-19,Ponsworthy,Devon
A301,2014,Moorbrook,Dartmoor,TQ13 7PH,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10694,-1,2.0,2014-03-19,Ponsworthy,Devon
A31,2002,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,128,0,0.0,,,
A31,2003,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1140,0,0.0,,,
A31,2004,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1907,0,1.0,,,
A31,2005,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2938,0,1.0,,,
A31,2006,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3342,0,1.0,,,
A31,2007,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,4094,0,1.0,,,
A31,2008,Braeside,Dartmoor,TQ13 8BS,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,4935,0,1.0,,Chagford,Devon
A31,2009,Braeside,Dartmoor,TQ13 8AW,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,5444,0,1.0,,Chagford,Devon
A31,2010,Braeside,Dartmoor,TQ13 8AW,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,6275,0,1.0,,Chagford,Devon
A310,2004,Little Lydstone,Dartmoor,TQ13 8BB,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3113,0,1.0,,,
A310,2005,Little Lydstone,Dartmoor,TQ13 8BB,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3115,0,1.0,,,
A310,2006,Little Lydstone,Dartmoor,TQ13 8BB,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3341,0,1.0,,,
A310,2007,Little Lydstone,Dartmoor,TQ13 8BB,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4371,0,1.0,,,
A310,2008,Little Lydstone,Dartmoor,TQ13 8BB,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4936,0,1.0,,Chagford,Devon
A32,2001,Kings Arms,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,129,0,0.0,,,
A32,2002,Kings Arms,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,130,0,0.0,,,
A32,2003,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,1101,0,0.0,,,
A32,2004,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,1728,-1,1.0,,,
A32,2005,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,2412,-1,1.0,,,
A32,2006,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,3646,-1,1.0,,,
A32,2007,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,4171,-1,1.0,,,
A32,2008,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,4687,-1,1.0,,Chagford,Devon
A32,2009,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,5445,-1,1.0,,Chagford,Devon
A32,2010,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,6276,-1,1.0,,Chagford,Devon
A32,2011,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,7105,-1,1.0,2010-03-24,Chagford,Devon
A32,2012,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,7931,-1,1.0,2011-04-01,Chagford,Devon
A32,2013,Kings Arms Cottage,Dartmoor,TQ13 8AE,3.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,8842,-1,1.0,2012-04-03,Chagford,Devon
A33,2001,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,131,0,0.0,,,
A33,2002,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,132,0,0.0,,,
A33,2003,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1161,0,0.0,,,
A33,2004,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1734,-1,1.0,,,
A33,2005,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2671,-1,1.0,,,
A33,2006,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3366,-1,1.0,,,
A33,2007,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,4106,-1,1.0,,,
A33,2008,Holly Cottage,Dartmoor,TQ13 8AY,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,4937,-1,1.0,,Chagford,Devon
A34,2001,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,133,0,0.0,,,
A34,2002,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,134,0,0.0,,,
A34,2003,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1074,0,0.0,,,
A34,2004,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1832,-1,1.0,,,
A34,2005,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2734,-1,1.0,,,
A34,2006,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3399,-1,1.0,,,
A34,2007,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4191,-1,1.0,,,
A34,2008,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4938,-1,1.0,,Bridford,Devon
A34,2009,Middle Hole Farm,Dartmoor,EX6 7HU,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5446,-1,1.0,,Bridford,Devon
A35,2001,Grendon Cottage,Dartmoor,TQ13 7UB,4.5,3.0,6.0,2.0,0.0,0.0,1.0,0.0,135,0,0.0,,,
A35,2008,Grendon Cottage,Dartmoor,TQ13 7UB,4.5,3.0,6.0,2.0,0.0,0.0,1.0,0.0,136,0,0.0,,,
A36,2001,Hollow Meadow,Dartmoor,TQ13 8HG,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,137,0,0.0,,,
A36,2002,Hollow Meadow,Dartmoor,TQ13 8HG,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,138,0,0.0,,,
A36,2003,Hollow Meadow,Dartmoor,TQ13 8HG,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1075,0,0.0,,,
A37,2001,Brimptsmead,Dartmoor,PL20 6SG,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,139,0,0.0,,,
A37,2002,Brimptsmead,Dartmoor,PL20 6SG,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,140,0,0.0,,,
A37,2003,Brimptsmead,Dartmoor,PL20 6SG,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1454,0,0.0,,,
A37,2004,Brimptsmead,Dartmoor,PL20 6SG,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1964,-1,2.0,,,
A37,2005,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,2859,-1,2.0,,,
A37,2006,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,3227,-1,2.0,,,
A37,2007,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,4408,-1,2.0,,,
A37,2008,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,4939,-1,2.0,,Dartmeet,Devon
A37,2009,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,5447,-1,2.0,,Dartmeet,Devon
A37,2010,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,6277,-1,2.0,,Dartmeet,Devon
A37,2011,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,7106,-1,2.0,2010-03-24,Dartmeet,Devon
A37,2012,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,7932,-1,2.0,2011-04-01,Dartmeet,Devon
A37,2013,Brimptsmead,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,8843,-1,2.0,2012-04-03,Dartmeet,Devon
A37,2014,Herb Cottage,Dartmoor,PL20 6SG,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,9828,-1,2.0,2013-04-05,Dartmeet,Devon
A38,2001,Little Cressonhayes,Dartmoor,TQ13 7PG,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,141,0,0.0,,,
A38,2002,Little Cressonhayes,Dartmoor,TQ13 7PG,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,142,0,0.0,,,
A38,2003,Little Cressonhayes,Dartmoor,TQ13 7PG,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1066,0,0.0,,,
A38,2004,Little Cressonhayes,Dartmoor,TQ13 7PG,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1913,0,1.0,,,
A39,2001,The Cottage,Dartmoor,TQ13 7TE,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,143,0,0.0,,,
A39,2002,The Cottage,Dartmoor,TQ13 7TE,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,144,0,0.0,,,
A3A,2001,Top Floor - Sandsgate,Dartmoor,TQ13 8JX,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,147,0,0.0,,,
A3A,2002,Top Floor - Sandsgate,Dartmoor,TQ13 8JX,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,148,0,0.0,,,
A4,2001,Stone Farm Cottage,Dartmoor,TQ13 8JU,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,169,0,0.0,,,
A4,2002,Stone Farm Cottage,Dartmoor,TQ13 8JU,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,170,0,0.0,,,
A4,2003,Stone Farm Cottage,Dartmoor,TQ13 8JU,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1076,0,0.0,,,
A4,2004,Stone Farm Cottage,Dartmoor,TQ13 8JU,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1849,0,1.0,,,
A4,2005,Stone Farm Cottage,Dartmoor,TQ13 8JU,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2753,0,1.0,,,
A40,2001,The Garden Apartment,Dartmoor,EX6 6PZ,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,149,0,0.0,,,
A40,2002,The Garden Apartment,Dartmoor,EX6 6PZ,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,150,0,0.0,,,
A40,2003,The Garden Apartment,Dartmoor,EX6 6PZ,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1159,0,0.0,,,
A40,2004,The Garden Apartment,Dartmoor,EX6 6PZ,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1889,-1,2.0,,,
A40,2005,The Garden Apartment,Dartmoor,EX6 6PZ,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,2651,-1,2.0,,,
A40,2006,The Garden Apartment,Dartmoor,EX6 6PZ,3.5,3.0,5.0,2.0,0.0,1.0,0.0,0.0,3271,-1,2.0,,,
A40,2007,The Garden Apartment,Dartmoor,EX6 6PZ,3.5,3.0,5.0,2.0,0.0,1.0,0.0,0.0,4258,-1,2.0,,,
A40,2008,The Garden Apartment,Dartmoor,EX6 6PZ,3.5,3.0,5.0,2.0,0.0,1.0,0.0,0.0,4940,-1,2.0,,Drewsteignton,Devon
A41,2001,Ford Park Lodge,Dartmoor,TQ13 8EX,3.5,2.0,4.0,0.0,1.0,0.0,1.0,0.0,151,0,0.0,,,
A41,2002,Ford Park Lodge,Dartmoor,TQ13 8EX,3.5,2.0,4.0,0.0,1.0,0.0,1.0,0.0,152,0,0.0,,,
A42,2001,Blackslade Manor,Dartmoor,TQ13 7TF,5.0,6.0,14.0,3.0,2.0,0.0,0.0,1.0,153,0,0.0,,,
A42,2002,Blackslade Manor,Dartmoor,TQ13 7TF,5.0,6.0,14.0,3.0,2.0,0.0,0.0,1.0,154,0,0.0,,,
A42,2003,Blackslade Manor,Dartmoor,TQ13 7TF,5.0,6.0,14.0,3.0,2.0,0.0,0.0,1.0,1113,0,0.0,,,
A42,2004,Blackslade Manor,Dartmoor,TQ13 7TF,5.0,6.0,14.0,3.0,2.0,0.0,0.0,1.0,1965,-1,3.0,,,
A43,2001,Dunnabridge Pound Farm,Dartmoor,PL20 6SA,3.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,155,0,0.0,,,
A43,2002,Dunnabridge Pound Farm,Dartmoor,PL20 6SA,3.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,156,0,0.0,,,
A43,2003,Dunnabridge Pound Farm,Dartmoor,PL20 6SA,3.5,3.0,5.0,1.0,0.0,2.0,0.0,0.0,1147,0,0.0,,,
A43,2004,Dunnabridge Pound Farm,Dartmoor,PL20 6SA,3.5,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1845,-1,1.0,,,
A43,2005,Dunnabridge Pound Farm,Dartmoor,PL20 6SA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2638,-1,1.0,,,
A43,2006,Dunnabridge Pound Farm,Dartmoor,PL20 6SA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,3865,-1,1.0,,,
A44,2001,Great Lounston,Dartmoor,TQ12 6LB,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,157,0,0.0,,,
A44,2002,Great Lounston,Dartmoor,TQ12 6LB,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,158,0,0.0,,,
A45,2001,Hollyhocks,Dartmoor,TQ13 9RU,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,159,0,0.0,,,
A45,2002,Hollyhocks,Dartmoor,TQ13 9RU,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,160,0,0.0,,,
A46,2001,The Barn,Dartmoor,TQ13 8SS,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,161,0,0.0,,,
A46,2002,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,162,0,0.0,,,
A46,2003,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,1126,-1,0.0,,,
A46,2004,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,1866,-1,3.0,,,
A46,2005,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,2615,-1,3.0,,,
A46,2006,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3589,-1,3.0,,,
A46,2007,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,4154,-1,3.0,,,
A46,2008,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,4941,-1,3.0,,Doccombe,Devon
A46,2009,The Barn,Dartmoor,TQ13 8SS,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,5448,-1,3.0,,Doccombe,Devon
A47,2001,Lower Merripit Cottage,Dartmoor,PL20 6TJ,3.0,4.0,8.0,1.0,3.0,0.0,0.0,0.0,163,0,0.0,,,
A47,2002,Lower Merripit Cottage,Dartmoor,PL20 6TJ,3.0,4.0,8.0,1.0,3.0,0.0,0.0,0.0,164,0,0.0,,,
A47,2003,Lower Merripit Cottage,Dartmoor,PL20 6TJ,3.0,4.0,8.0,1.0,3.0,0.0,0.0,0.0,1481,0,0.0,,,
A48,2001,Mill Cottage,Dartmoor,TQ11 0BS,4.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,165,0,0.0,,,
A48,2002,Mill Cottage,Dartmoor,TQ11 0BS,4.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,166,0,0.0,,,
A48,2003,Mill Cottage,Dartmoor,TQ11 0BS,4.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1102,0,0.0,,,
A48,2004,Mill Cottage,Dartmoor,TQ11 0BS,4.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,2054,0,1.0,,,
